fb_tx_id	mean_conservation
FBtr0301206	0.495949624
FBtr0301207	0.385437126
FBtr0301209	0.532275634
FBtr0301211	0.540012515
FBtr0301213	0.525916853
FBtr0301214	0.740424242
FBtr0301216	0.292653543
FBtr0301218	0.695987061
FBtr0301219	0.454962463
FBtr0301220	0.658076054
FBtr0301226	0.694006573
FBtr0301227	0.270418357
FBtr0301228	0.492345401
FBtr0301229	0.753098337
FBtr0301230	0.82666055
FBtr0301232	0.573263057
FBtr0301233	0.574208834
FBtr0301234	0.399889237
FBtr0301235	0.402792164
FBtr0301237	0.451405789
FBtr0301238	0.516526638
FBtr0301239	0.399817656
FBtr0301240	0.45723537
FBtr0301241	0.535233028
FBtr0301242	0.441176656
FBtr0301243	0.426891753
FBtr0301244	0.449831576
FBtr0301246	0.702423952
FBtr0301248	0.514948371
FBtr0301249	0.533283951
FBtr0301251	0.493335126
FBtr0301252	0.624158117
FBtr0301253	0.524664522
FBtr0301255	0.229406907
FBtr0301256	0.485198309
FBtr0301257	0.485198309
FBtr0301258	0.08918254
FBtr0301261	0.071939597
FBtr0301262	0.08918254
FBtr0301263	0.108272138
FBtr0301264	0.593873069
FBtr0301265	0.320204573
FBtr0301266	0.214309859
FBtr0301267	0.486416687
FBtr0301268	0.12280167
FBtr0301269	0.146066152
FBtr0301270	0.319068807
FBtr0301271	0.486540704
FBtr0301272	0.467693009
FBtr0301273	0.467693009
FBtr0301275	0.419380819
FBtr0301277	0.583719229
FBtr0301278	0.565292282
FBtr0301280	0.098814961
FBtr0301283	0.59675
FBtr0301285	0.305197692
FBtr0301286	0.278169661
FBtr0301287	0.466158438
FBtr0301292	0.269631264
FBtr0301295	0.665789847
FBtr0301296	0.547679506
FBtr0301298	0.403185174
FBtr0301299	0.415237863
FBtr0301300	0.556762198
FBtr0301302	0.673555508
FBtr0301305	0.45827854
FBtr0301309	0.477624363
FBtr0301310	0.30671085
FBtr0301312	0.303639817
FBtr0301316	0.55996212
FBtr0301318	0.563883628
FBtr0301319	0.5836782
FBtr0301320	0.193523084
FBtr0301322	0.21765641
FBtr0301326	0.776150608
FBtr0301327	0.492958294
FBtr0301329	0.338973031
FBtr0301333	0.239560976
FBtr0301335	0.16841618
FBtr0301336	0.193381149
FBtr0301342	0.586198307
FBtr0301344	0.710574789
FBtr0301345	0.581099399
FBtr0301347	0.480448393
FBtr0301350	0.597619609
FBtr0301353	0.427138351
FBtr0301354	0.431542339
FBtr0301363	0.737005238
FBtr0301365	0.5334033
FBtr0301366	0.732522325
FBtr0301367	0.488714092
FBtr0301368	0.489510806
FBtr0301369	0.471558968
FBtr0301370	0.484818574
FBtr0301371	0.489693862
FBtr0301372	0.464071773
FBtr0301374	0.660637364
FBtr0301377	0.675608394
FBtr0301378	0.404526942
FBtr0301379	0.405241523
FBtr0301383	0.532359121
FBtr0301384	0.482958223
FBtr0301385	0.603213472
FBtr0301386	0.600043298
FBtr0301387	0.271646785
FBtr0301388	0.428464092
FBtr0301389	0.758414343
FBtr0301390	0.610835409
FBtr0301391	0.414943729
FBtr0301395	0.299442623
FBtr0301397	0.517622012
FBtr0301399	0.53861796
FBtr0301402	0.474698398
FBtr0301403	0.5865102
FBtr0301404	0.576495236
FBtr0301407	0.561766819
FBtr0301409	0.378367841
FBtr0301410	0.42617649
FBtr0301411	0.593586585
FBtr0301413	0.440324295
FBtr0301414	0.452781405
FBtr0301415	0.495630179
FBtr0301416	0.456034279
FBtr0301417	0.437204103
FBtr0301418	0.565046689
FBtr0301419	0.583133087
FBtr0301426	0.495100907
FBtr0301427	0.495100907
FBtr0301428	0.411401523
FBtr0301429	0.403990117
FBtr0301430	0.432715176
FBtr0301431	0.425058883
FBtr0301433	0.325208791
FBtr0301436	0.428610874
FBtr0301437	0.559588812
FBtr0301438	0.371912867
FBtr0301439	0.621904681
FBtr0301442	0.397314327
FBtr0301443	0.513112014
FBtr0301446	0.589135859
FBtr0301449	0.422312223
FBtr0301451	0.415616839
FBtr0301452	0.644394442
FBtr0301453	0.68944326
FBtr0301457	0.26287572
FBtr0301461	0.257974927
FBtr0301467	0.471843847
FBtr0301476	0.554346332
FBtr0301477	0.456420127
FBtr0301478	0.458217334
FBtr0301479	0.634536304
FBtr0301481	0.671350689
FBtr0301483	0.114031486
FBtr0301484	0.518682972
FBtr0301486	0.664214552
FBtr0301489	0.282275575
FBtr0301491	0.595721065
FBtr0301492	0.540879685
FBtr0301498	0.405279406
FBtr0301499	0.38874877
FBtr0301500	0.411745816
FBtr0301501	0.411723796
FBtr0301502	0.536111928
FBtr0301503	0.524085313
FBtr0301504	0.526062544
FBtr0301506	0.501934959
FBtr0301507	0.504645527
FBtr0301508	0.379477411
FBtr0301509	0.587882408
FBtr0301513	0.501013683
FBtr0301514	0.509101367
FBtr0301515	0.467515781
FBtr0301517	0.623984816
FBtr0301519	0.63953701
FBtr0301526	0.536907838
FBtr0301527	0.294121908
FBtr0301528	0.627794702
FBtr0301529	0.364100254
FBtr0301530	0.670825579
FBtr0301532	0.456456102
FBtr0301533	0.456944483
FBtr0301536	0.66004386
FBtr0301538	0.462470947
FBtr0301540	0.477845254
FBtr0301546	0.413479467
FBtr0301547	0.449787492
FBtr0301548	0.427603051
FBtr0301550	0.451348298
FBtr0301551	0.692440281
FBtr0301554	0.371985375
FBtr0301555	0.509644374
FBtr0301557	0.445359395
FBtr0301560	0.552223423
FBtr0301563	0.186198134
FBtr0301564	0.023123333
FBtr0301565	0.018616667
FBtr0301566	0.027831832
FBtr0301567	0.052057348
FBtr0301569	0.331205979
FBtr0301570	0.02922956
FBtr0301571	0.444057423
FBtr0301572	0.037425214
FBtr0301573	0.025485623
FBtr0301574	0.524782871
FBtr0301576	0.355771757
FBtr0301577	0.626725108
FBtr0301578	0.366264186
FBtr0301581	0.556979498
FBtr0301582	0.559363792
FBtr0301585	0.386074735
FBtr0301586	0.419721146
FBtr0301588	0.376898062
FBtr0301590	0.48793074
FBtr0301594	0.380077492
FBtr0301595	0.379092102
FBtr0301596	0.37959578
FBtr0301598	0.329038431
FBtr0301599	0.454725655
FBtr0301600	0.293066011
FBtr0301601	0.290551748
FBtr0301602	0.488126015
FBtr0301603	0.483096759
FBtr0301604	0.503487562
FBtr0301607	0.373699277
FBtr0301614	0.558507489
FBtr0301616	0.251302646
FBtr0301618	0.289307448
FBtr0301623	0.480572264
FBtr0301624	0.520214984
FBtr0301626	0.587928749
FBtr0301628	0.394316277
FBtr0301629	0.757096353
FBtr0301632	0.600980499
FBtr0301633	0.424761244
FBtr0301634	0.437523773
FBtr0301639	0.657522987
FBtr0301645	0.574209555
FBtr0301647	0.501091461
FBtr0301648	0.644843493
FBtr0301649	0.338799826
FBtr0301650	0.599177523
FBtr0301652	0.311360441
FBtr0301654	0.469089546
FBtr0301655	0.516972581
FBtr0301657	0.39799216
FBtr0301658	0.521909468
FBtr0301659	0.314586264
FBtr0301661	0.708859742
FBtr0301662	0.47245576
FBtr0301663	0.56674253
FBtr0301665	0.412194206
FBtr0301666	0.507680204
FBtr0301667	0.28336131
FBtr0301668	0.585313571
FBtr0301669	0.612243127
FBtr0301670	0.509325223
FBtr0301672	0.349118974
FBtr0301679	0.423218521
FBtr0301682	0.462962324
FBtr0301683	0.467695172
FBtr0301684	0.144844492
FBtr0301686	0.44604522
FBtr0301687	0.348530529
FBtr0301690	0.063924863
FBtr0301691	0.394645791
FBtr0301692	0.696829505
FBtr0301694	0.775831264
FBtr0301695	0.148110922
FBtr0301696	0.567883113
FBtr0301699	0.531734644
FBtr0301701	0.372773673
FBtr0301702	0.67373372
FBtr0301703	0.298852204
FBtr0301704	0.633786596
FBtr0301705	0.633786596
FBtr0301706	0.4509945
FBtr0301707	0.598494088
FBtr0301709	0.535693912
FBtr0301710	0.547111931
FBtr0301711	0.548759072
FBtr0301715	0.622542249
FBtr0301717	0.232753102
FBtr0301722	0.388184552
FBtr0301725	0.097586077
FBtr0301726	0.503330421
FBtr0301727	0.493564219
FBtr0301733	0.393355257
FBtr0301734	0.505159304
FBtr0301735	0.255833967
FBtr0301736	0.512554756
FBtr0301737	0.471708245
FBtr0301738	0.413915102
FBtr0301739	0.427749425
FBtr0301740	0.419809195
FBtr0301741	0.323250746
FBtr0301742	0.430251592
FBtr0301743	0.062535433
FBtr0301744	0.102762573
FBtr0301745	0.192353138
FBtr0301747	0.096004762
FBtr0301748	0.573110296
FBtr0301749	0.394946106
FBtr0301750	0.394672715
FBtr0301751	0.437786504
FBtr0301759	0.305086062
FBtr0301762	0.390108077
FBtr0301763	0.385565744
FBtr0301764	0.389153826
FBtr0301766	0.521278884
FBtr0301769	0.433128894
FBtr0301771	0.435235072
FBtr0301773	0.314977
FBtr0301774	0.501660728
FBtr0301779	0.084850645
FBtr0301782	0.171804029
FBtr0301783	0.329919854
FBtr0301784	0.308541596
FBtr0301785	0.295033708
FBtr0301788	0.164433135
FBtr0301790	0.055496017
FBtr0301792	0.055464682
FBtr0301794	0.447994941
FBtr0301798	0.11747318
FBtr0301799	0.049918367
FBtr0301800	0.20449736
FBtr0301802	0.12036049
FBtr0301805	0.521858169
FBtr0301807	0.332449022
FBtr0301809	0.569989011
FBtr0301810	0.150464427
FBtr0301811	0.188852557
FBtr0301812	0.024649897
FBtr0301815	0.524962734
FBtr0301821	0.312543133
FBtr0301822	0.328312621
FBtr0301823	0.33549864
FBtr0301828	0.652450208
FBtr0301830	0.527107565
FBtr0301831	0.581981381
FBtr0301832	0.450821395
FBtr0301833	0.667947421
FBtr0301835	0.243674151
FBtr0301836	0.479818462
FBtr0301842	0.554829958
FBtr0301843	0.589733126
FBtr0301844	0.528517305
FBtr0301847	0.563220059
FBtr0301850	0.526811001
FBtr0301851	0.590479615
FBtr0301852	0.702918812
FBtr0301853	0.28262073
FBtr0301854	0.592670498
FBtr0301856	0.39774168
FBtr0301860	0.748004367
FBtr0301861	0.462846846
FBtr0301862	0.488217723
FBtr0301864	0.548691813
FBtr0301865	0.571124809
FBtr0301868	0.376065881
FBtr0301869	0.376065881
FBtr0301872	0.55511286
FBtr0301873	0.57055
FBtr0301874	0.598081862
FBtr0301875	0.738398053
FBtr0301876	0.435889333
FBtr0301881	0.078854109
FBtr0301883	0.605703827
FBtr0301885	0.269867444
FBtr0301889	0.444993656
FBtr0301890	0.604891845
FBtr0301907	0.434632718
FBtr0301914	0.413426059
FBtr0301916	0.526541235
FBtr0301918	0.624538404
FBtr0301927	0.067948025
FBtr0301929	0.451876242
FBtr0301931	0.508906851
FBtr0301933	0.568858965
FBtr0301934	0.152740576
FBtr0301935	0.132291322
FBtr0301936	0.344418033
FBtr0301937	0.174543253
FBtr0301938	0.248862606
FBtr0301939	0.123762963
FBtr0301940	0.42353866
FBtr0301941	0.074625954
FBtr0301942	0.040516106
FBtr0301950	0.372021289
FBtr0301951	0.379084023
FBtr0301953	0.383765707
FBtr0301954	0.375741972
FBtr0301955	0.381024502
FBtr0301956	0.585559317
FBtr0301958	0.498975362
FBtr0301961	0.499920776
FBtr0301962	0.338967341
FBtr0301963	0.495897059
FBtr0301965	0.581547735
FBtr0301966	0.359705905
FBtr0301972	0.630116801
FBtr0301973	0.369980713
FBtr0301977	0.104449533
FBtr0301978	0.429862159
FBtr0302016	0.396478298
FBtr0302018	0.401097839
FBtr0302020	0.289307448
FBtr0302022	0.490840299
FBtr0302023	0.490565312
FBtr0302024	0.604428742
FBtr0302027	0.410085526
FBtr0302028	0.423465785
FBtr0302029	0.447208308
FBtr0302030	0.234907801
FBtr0302031	0.2152291
FBtr0302032	0.513800137
FBtr0302034	0.362818966
FBtr0302036	0.430029561
FBtr0302037	0.052351539
FBtr0302038	0.371125398
FBtr0302042	0.479253285
FBtr0302043	0.506735682
FBtr0302047	0.470656301
FBtr0302049	0.462195331
FBtr0302050	0.150534014
FBtr0302051	0.176261905
FBtr0302052	0.563111022
FBtr0302053	0.532669668
FBtr0302055	0.297565318
FBtr0302056	0.5256
FBtr0302084	0.479611332
FBtr0302085	0.455098953
FBtr0302086	0.534830314
FBtr0302090	0.72571712
FBtr0302091	0.390825038
FBtr0302092	0.53500497
FBtr0302106	0.544382575
FBtr0302108	0.666542854
FBtr0302109	0.454290526
FBtr0302110	0.463364733
FBtr0302112	0.470095374
FBtr0302113	0.671492624
FBtr0302114	0.3890292
FBtr0302115	0.649563205
FBtr0302120	0.478125972
FBtr0302121	0.516888996
FBtr0302122	0.726660212
FBtr0302123	0.567639145
FBtr0302125	0.45323029
FBtr0302127	0.542943634
FBtr0302128	0.542878668
FBtr0302129	0.543328335
FBtr0302130	0.540912079
FBtr0302131	0.524697866
FBtr0302133	0.430991667
FBtr0302134	0.400483436
FBtr0302136	0.464636731
FBtr0302137	0.484451496
FBtr0302142	0.5543054
FBtr0302143	0.558072128
FBtr0302145	0.561095936
FBtr0302147	0.385064077
FBtr0302150	0.5932937
FBtr0302153	0.400042093
FBtr0302154	0.344287243
FBtr0302155	0.088431558
FBtr0302156	0.552769027
FBtr0302157	0.563984156
FBtr0302158	0.578096429
FBtr0302159	0.668339851
FBtr0302161	0.605703996
FBtr0302163	0.504703716
FBtr0302164	0.377582325
FBtr0302165	0.500291622
FBtr0302166	0.540480034
FBtr0302168	0.509052964
FBtr0302169	0.509689495
FBtr0302170	0.511380812
FBtr0302172	0.508878948
FBtr0302174	0.424619106
FBtr0302175	0.423528955
FBtr0302176	0.591679497
FBtr0302178	0.42147114
FBtr0302179	0.488915187
FBtr0302180	0.550356803
FBtr0302181	0.497394534
FBtr0302182	0.492448833
FBtr0302185	0.364697246
FBtr0302187	0.542896956
FBtr0302188	0.819753186
FBtr0302194	0.419649674
FBtr0302195	0.440575307
FBtr0302196	0.419649674
FBtr0302198	0.69835514
FBtr0302199	0.320892578
FBtr0302200	0.413168248
FBtr0302202	0.662372302
FBtr0302203	0.211
FBtr0302204	0.154407754
FBtr0302205	0.534452236
FBtr0302206	0.511725709
FBtr0302207	0.218854324
FBtr0302208	0.351175025
FBtr0302209	0.484607019
FBtr0302211	0.388751073
FBtr0302212	0.602082
FBtr0302213	0.64464876
FBtr0302214	0.535017507
FBtr0302215	0.088150018
FBtr0302219	0.084270364
FBtr0302220	0.083588269
FBtr0302222	0.337104513
FBtr0302223	0.599927888
FBtr0302224	0.608090272
FBtr0302226	0.088191613
FBtr0302227	0.08839681
FBtr0302230	0.373504608
FBtr0302233	0.292111876
FBtr0302241	0.050293952
FBtr0302245	0.405652695
FBtr0302246	0.498782842
FBtr0302247	0.503869897
FBtr0302249	0.07286346
FBtr0302250	0.086605974
FBtr0302251	0.078781406
FBtr0302256	0.665921891
FBtr0302257	0.668023411
FBtr0302267	0.191001155
FBtr0302269	0.523895522
FBtr0302270	0.378079831
FBtr0302271	0.766019472
FBtr0302272	0.766019472
FBtr0302273	0.415860693
FBtr0302274	0.533976976
FBtr0302275	0.131357977
FBtr0302276	0.131357977
FBtr0302277	0.409630763
FBtr0302278	0.411598314
FBtr0302280	0.398262425
FBtr0302281	0.402354259
FBtr0302283	0.569987648
FBtr0302284	0.511437865
FBtr0302285	0.481898637
FBtr0302286	0.043365104
FBtr0302288	0.106438261
FBtr0302289	0.779693305
FBtr0302290	0.71285875
FBtr0302291	0.592411957
FBtr0302292	0.525371477
FBtr0302293	0.476762848
FBtr0302294	0.583407363
FBtr0302296	0.453346214
FBtr0302300	0.597704824
FBtr0302301	0.547640108
FBtr0302302	0.798946147
FBtr0302303	0.416402833
FBtr0302304	0.473700378
FBtr0302305	0.591830189
FBtr0302308	0.397157013
FBtr0302311	0.47980758
FBtr0302312	0.464929895
FBtr0302313	0.560054064
FBtr0302314	0.28617986
FBtr0302316	0.134101115
FBtr0302317	0.525215874
FBtr0302318	0.360090741
FBtr0302320	0.317186062
FBtr0302322	0.550306637
FBtr0302324	0.43888195
FBtr0302325	0.544292531
FBtr0302328	0.526457071
FBtr0302329	0.494209496
FBtr0302330	0.505530318
FBtr0302338	0.538625483
FBtr0302339	0.761687882
FBtr0302340	0.082653125
FBtr0302350	0.067415834
FBtr0302354	0.446047225
FBtr0302358	0.115788095
FBtr0302359	0.650055718
FBtr0302360	0.333621271
FBtr0302361	0.206247143
FBtr0302362	0.171194404
FBtr0302364	0.500730273
FBtr0302365	0.379483816
FBtr0302366	0.442137398
FBtr0302367	0.393554541
FBtr0302372	0.23367461
FBtr0302373	0.17226884
FBtr0302374	0.605341565
FBtr0302375	0.463697612
FBtr0302376	0.464409462
FBtr0302377	0.390758354
FBtr0302379	0.189861869
FBtr0302381	0.646130204
FBtr0302382	0.557683839
FBtr0302383	0.409685303
FBtr0302385	0.129712328
FBtr0302386	0.305194257
FBtr0302387	0.236800295
FBtr0302388	0.327997541
FBtr0302389	0.308482211
FBtr0302390	0.427964419
FBtr0302391	0.482711344
FBtr0302392	0.133547945
FBtr0302393	0.312032581
FBtr0302394	0.169457474
FBtr0302398	0.998341137
FBtr0302408	0.475411664
FBtr0302412	0.401008401
FBtr0302414	0.011969253
FBtr0302415	0.030025
FBtr0302416	0.041505124
FBtr0302417	0.028092233
FBtr0302418	0.014312298
FBtr0302419	0.024024768
FBtr0302420	0.198147283
FBtr0302430	0.297879489
FBtr0302434	0.445738285
FBtr0302435	0.450649896
FBtr0302436	0.433398491
FBtr0302437	0.228311897
FBtr0302438	0.509789573
FBtr0302439	0.347632605
FBtr0302446	0.503319277
FBtr0302447	0.337429441
FBtr0302449	0.404293244
FBtr0302450	0.355857335
FBtr0302451	0.445787177
FBtr0302452	0.557438534
FBtr0302453	0.437958547
FBtr0302454	0.620977505
FBtr0302455	0.514037359
FBtr0302456	0.207064589
FBtr0302457	0.235647696
FBtr0302458	0.192976898
FBtr0302487	0.504040826
FBtr0302489	0.428875309
FBtr0302491	0.617543708
FBtr0302493	0.270188006
FBtr0302494	0.230085504
FBtr0302495	0.349566245
FBtr0302499	0.096481356
FBtr0302501	0.396117325
FBtr0302502	0.374780763
FBtr0302503	0.632982966
FBtr0302504	0.472276138
FBtr0302505	0.474388259
FBtr0302506	0.481893355
FBtr0302507	0.47900051
FBtr0302508	0.489910385
FBtr0302509	0.587568773
FBtr0302511	0.629678954
FBtr0302513	0.492509051
FBtr0302517	0.417111951
FBtr0302518	0.227006757
FBtr0302519	0.276153667
FBtr0302522	0.45478277
FBtr0302526	0.114284375
FBtr0302527	0.15497459
FBtr0302528	0.106824337
FBtr0302542	0.209034806
FBtr0302543	0.555005931
FBtr0302546	0.519631111
FBtr0302547	0.394406457
FBtr0302549	0.496772067
FBtr0302551	0.293111276
FBtr0302552	0.369115523
FBtr0302554	0.297571306
FBtr0302555	0.266024924
FBtr0302557	0.244857576
FBtr0302558	0.244857576
FBtr0302559	0.244857576
FBtr0302562	0.544127751
FBtr0302563	0.470456557
FBtr0302567	0.59564123
FBtr0302569	0.494874549
FBtr0302570	0.450073703
FBtr0302572	0.585900181
FBtr0302574	0.600682938
FBtr0302576	0.463168908
FBtr0302580	0.110218155
FBtr0302587	0.410457393
FBtr0302588	0.44799935
FBtr0302589	0.533427014
FBtr0302590	0.521896584
FBtr0302592	0.605641701
FBtr0302594	0.463105646
FBtr0302595	0.447621356
FBtr0302596	0.638447814
FBtr0302597	0.571019269
FBtr0302598	0.433791592
FBtr0302599	0.465659522
FBtr0302600	0.471739569
FBtr0302603	0.53333827
FBtr0302606	0.59364207
FBtr0302611	0.545967603
FBtr0302613	0.422434586
FBtr0302616	0.341086749
FBtr0302637	0.35417883
FBtr0302644	0.402545394
FBtr0302646	0.472264326
FBtr0302647	0.506555971
FBtr0302649	0.505671879
FBtr0302650	0.467827653
FBtr0302651	0.448745446
FBtr0302654	0.417382149
FBtr0302655	0.388496529
FBtr0302656	0.370529497
FBtr0302657	0.364882995
FBtr0302658	0.411052384
FBtr0302659	0.374432065
FBtr0302660	0.306827193
FBtr0302661	0.309728229
FBtr0302662	0.419248235
FBtr0302663	0.305912734
FBtr0302666	0.639519288
FBtr0302667	0.53207896
FBtr0302670	0.550836628
FBtr0302673	0.416322022
FBtr0302674	0.377407283
FBtr0302675	0.491847159
FBtr0302676	0.367637606
FBtr0302677	0.368947613
FBtr0302678	0.371326307
FBtr0302681	0.4246
FBtr0302682	0.362622837
FBtr0302684	0.368501042
FBtr0302685	0.374925147
FBtr0302692	0.513354357
FBtr0302696	0.505506031
FBtr0302697	0.489690041
FBtr0302698	0.484975225
FBtr0302700	0.499113084
FBtr0302701	0.542308908
FBtr0302702	0.539524052
FBtr0302703	0.571556305
FBtr0302704	0.585471598
FBtr0302705	0.585179482
FBtr0302706	0.585127395
FBtr0302707	0.572343397
FBtr0302708	0.585552933
FBtr0302709	0.446502707
FBtr0302710	0.523559945
FBtr0302711	0.456455368
FBtr0302712	0.418771333
FBtr0302717	0.337808759
FBtr0302718	0.375204821
FBtr0302721	0.376516089
FBtr0302723	0.526677318
FBtr0302724	0.435146846
FBtr0302725	0.436302994
FBtr0302726	0.682747518
FBtr0302727	0.524582998
FBtr0302729	0.811659091
FBtr0302730	0.710202801
FBtr0302731	0.556412058
FBtr0302732	0.613024941
FBtr0302763	0.544896121
FBtr0302766	0.568785281
FBtr0302768	0.538640403
FBtr0302770	0.553023289
FBtr0302772	0.519744186
FBtr0302773	0.496330948
FBtr0302776	0.51591545
FBtr0302778	0.477573695
FBtr0302779	0.455212334
FBtr0302780	0.488727433
FBtr0302785	0.514127465
FBtr0302786	0.626285973
FBtr0302788	0.557077384
FBtr0302789	0.5987324
FBtr0302790	0.584394076
FBtr0302792	0.597054577
FBtr0302798	0.208053358
FBtr0302802	0.413186235
FBtr0302803	0.110571802
FBtr0302804	0.12838193
FBtr0302826	0.323893462
FBtr0302828	0.339040332
FBtr0302833	0.564019438
FBtr0302834	0.429560747
FBtr0302836	0.464233746
FBtr0302838	0.349328122
FBtr0302839	0.351688408
FBtr0302854	0.349454853
FBtr0302855	0.560361378
FBtr0302857	0.179528069
FBtr0302858	0.425935848
FBtr0302859	0.457445875
FBtr0302860	0.459420446
FBtr0302861	0.448803476
FBtr0302862	0.404882413
FBtr0302874	0.489435921
FBtr0302875	0.074532389
FBtr0302877	0.116383085
FBtr0302882	0.200205251
FBtr0302884	0.353650283
FBtr0302886	0.442444492
FBtr0302887	0.436943093
FBtr0302888	0.059270854
FBtr0302889	0.03982377
FBtr0302890	0.268879913
FBtr0302891	0.284865365
FBtr0302892	0.137795389
FBtr0302894	0.089619958
FBtr0302895	0.547413953
FBtr0302896	0.02991947
FBtr0302899	0.366689394
FBtr0302900	0.41821978
FBtr0302902	0.402656496
FBtr0302904	0.310977901
FBtr0302905	0.391983604
FBtr0302907	0.46703763
FBtr0302909	0.396893023
FBtr0302910	0.511850877
FBtr0302917	0.140585728
FBtr0302918	0.607675457
FBtr0302919	0.474343147
FBtr0302921	0.439149628
FBtr0302922	0.414461759
FBtr0302923	0.457583054
FBtr0302924	0.556026576
FBtr0302925	0.497717082
FBtr0302926	0.578274497
FBtr0302927	0.521123603
FBtr0302928	0.52103
FBtr0302929	0.437054307
FBtr0302930	0.440556042
FBtr0302932	0.713703436
FBtr0302933	0.44206288
FBtr0302938	0.418461063
FBtr0302940	0.581078678
FBtr0302941	0.16453828
FBtr0302946	0.383268722
FBtr0302947	0.68125303
FBtr0302948	0.512320587
FBtr0302949	0.257372014
FBtr0302950	0.799355621
FBtr0302951	0.609102572
FBtr0302953	0.194570213
FBtr0302954	0.153982512
FBtr0302955	0.093051852
FBtr0302966	0.423522537
FBtr0302971	0.224724477
FBtr0302972	0.652158153
FBtr0302973	0.516071126
FBtr0302974	0.509494125
FBtr0302975	0.583385798
FBtr0302977	0.625584481
FBtr0302978	0.525921988
FBtr0302979	0.618422464
FBtr0302980	0.457178008
FBtr0302981	0.477637559
FBtr0302984	0.301707792
FBtr0302986	0.119797781
FBtr0302987	0.089805789
FBtr0302988	0.197459789
FBtr0302989	0.151362342
FBtr0302991	0.134571906
FBtr0302992	0.434322082
FBtr0302994	0.495535545
FBtr0302995	0.184553468
FBtr0302996	0.234454064
FBtr0302997	0.542461538
FBtr0302998	0.161101781
FBtr0302999	0.059480186
FBtr0303000	0.698742197
FBtr0303001	0.315079007
FBtr0303002	0.490032353
FBtr0303003	0.25508004
FBtr0303004	0.648063768
FBtr0303005	0.461969921
FBtr0303006	0.359504587
FBtr0303007	0.571698246
FBtr0303008	0.406233536
FBtr0303012	0.584924199
FBtr0303013	0.61245368
FBtr0303014	0.634266271
FBtr0303015	0.598781644
FBtr0303016	0.604926172
FBtr0303017	0.628754578
FBtr0303018	0.638205136
FBtr0303020	0.086389698
FBtr0303023	0.534752365
FBtr0303025	0.475480355
FBtr0303026	0.511277335
FBtr0303027	0.744080281
FBtr0303028	0.642670324
FBtr0303029	0.614345784
FBtr0303032	0.57394566
FBtr0303036	0.652288933
FBtr0303037	0.287492063
FBtr0303038	0.676527793
FBtr0303039	0.676527793
FBtr0303042	0.353289942
FBtr0303043	0.463857952
FBtr0303046	0.495802462
FBtr0303047	0.49687559
FBtr0303048	0.568645582
FBtr0303074	0.503416809
FBtr0303075	0.503416809
FBtr0303076	0.367062392
FBtr0303077	0.397919275
FBtr0303078	0.438005396
FBtr0303079	0.438005396
FBtr0303080	0.412306444
FBtr0303082	0.444519771
FBtr0303083	0.396328941
FBtr0303084	0.354322222
FBtr0303093	0.344160456
FBtr0303094	0.302525514
FBtr0303095	0.530304454
FBtr0303096	0.395684838
FBtr0303097	0.421309633
FBtr0303099	0.343986264
FBtr0303100	0.548227095
FBtr0303101	0.339453853
FBtr0303102	0.453848921
FBtr0303103	0.460765683
FBtr0303104	0.708720146
FBtr0303106	0.784824184
FBtr0303109	0.423231913
FBtr0303110	0.401430365
FBtr0303111	0.481939051
FBtr0303113	0.48619759
FBtr0303115	0.482068484
FBtr0303118	0.681343466
FBtr0303119	0.658735084
FBtr0303120	0.528138138
FBtr0303148	0.503125813
FBtr0303149	0.296200781
FBtr0303150	0.135669824
FBtr0303151	0.213972592
FBtr0303153	0.676611255
FBtr0303155	0.432993586
FBtr0303156	0.426909667
FBtr0303158	0.501683607
FBtr0303159	0.386954594
FBtr0303160	0.397611533
FBtr0303161	0.558176882
FBtr0303164	0.514271198
FBtr0303165	0.38750914
FBtr0303193	0.431703226
FBtr0303195	0.724175126
FBtr0303196	0.243899876
FBtr0303197	0.336861446
FBtr0303198	0.405914034
FBtr0303199	0.394266293
FBtr0303201	0.453076338
FBtr0303203	0.544534241
FBtr0303204	0.292309309
FBtr0303205	0.416195813
FBtr0303207	0.567626546
FBtr0303208	0.157557252
FBtr0303209	0.151055411
FBtr0303210	0.149620586
FBtr0303211	0.381187573
FBtr0303212	0.295781565
FBtr0303213	0.417702384
FBtr0303214	0.417207519
FBtr0303215	0.45888613
FBtr0303217	0.651667173
FBtr0303218	0.59594348
FBtr0303219	0.580773931
FBtr0303220	0.634320388
FBtr0303221	0.647934658
FBtr0303222	0.573257188
FBtr0303223	0.546762732
FBtr0303224	0.500300259
FBtr0303227	0.576860305
FBtr0303228	0.565507774
FBtr0303230	0.417994393
FBtr0303231	0.419832221
FBtr0303232	0.243231675
FBtr0303233	0.560137518
FBtr0303234	0.541772062
FBtr0303235	0.600893419
FBtr0303236	0.427662379
FBtr0303237	0.570760117
FBtr0303240	0.417897355
FBtr0303243	0.267358045
FBtr0303244	0.267358045
FBtr0303246	0.745615491
FBtr0303248	0.418079208
FBtr0303249	0.56372717
FBtr0303250	0.380414645
FBtr0303251	0.386264114
FBtr0303252	0.555629769
FBtr0303253	0.761933511
FBtr0303254	0.373438186
FBtr0303255	0.410497549
FBtr0303258	0.520844053
FBtr0303259	0.52602751
FBtr0303260	0.564255858
FBtr0303262	0.417061148
FBtr0303264	0.505069762
FBtr0303265	0.48123837
FBtr0303268	0.550029668
FBtr0303269	0.635351801
